id,show title,show year,imdb rating,real rating,prime,netflix,disney,hulu
2163,For My Love,2017,,,TRUE,FALSE,FALSE,FALSE
2164,Reelin' in the Keys,2017,,,TRUE,FALSE,FALSE,FALSE
2165,From the Test Kitchen,2017,,,TRUE,FALSE,FALSE,FALSE
2166,Alba's Cuban Kitchen,2017,,,TRUE,FALSE,FALSE,FALSE
2167,Pinkfong! Healthy Habit Songs,2017,,,TRUE,FALSE,FALSE,FALSE
2168,Guided Meditation with Christine Wushke,2017,,,TRUE,FALSE,FALSE,FALSE
2169,Learning Shapes and Colours in Creative Lesson - Education Video for Children,2018,,,TRUE,FALSE,FALSE,FALSE
2170,Python for Everybody,2016,,,TRUE,FALSE,FALSE,FALSE
2171,Lego Set Builds Star Wars - Artifex,2016,,,TRUE,FALSE,FALSE,FALSE
2172,Microsoft Excel 2016 - Training,2016,,,TRUE,FALSE,FALSE,FALSE
2173,BigDo2 - Random Hair,2016,,,TRUE,FALSE,FALSE,FALSE
2174,Kenneth Copeland Ministries,2016,,,TRUE,FALSE,FALSE,FALSE
2175,On The Bank,2017,,,TRUE,FALSE,FALSE,FALSE
2176,Stagrassle Paranormal,2017,,,TRUE,FALSE,FALSE,FALSE
2177,Chickenwatch,2018,,,TRUE,FALSE,FALSE,FALSE
2178,The Union Series,2016,,,TRUE,FALSE,FALSE,FALSE
2179,Speaker Meeting,2017,,,TRUE,FALSE,FALSE,FALSE
2180,Hitler's Lost Battles,2017,,,TRUE,FALSE,FALSE,FALSE
2181,Quick Bites,2017,,,TRUE,FALSE,FALSE,FALSE
2182,Sketch,2018,,,TRUE,FALSE,FALSE,FALSE
2183,The Past Is Yet To Come,2016,,,TRUE,FALSE,FALSE,FALSE
2184,Love In Han Yuan,2018,,,TRUE,FALSE,FALSE,FALSE
2185,"Gas, Grub, and Ghosts",2017,,,TRUE,FALSE,FALSE,FALSE
2186,Piux XII,2017,,,TRUE,FALSE,FALSE,FALSE
2187,Clip: Lego Set Builds Minifgures - Artifex,2016,,,TRUE,FALSE,FALSE,FALSE
2188,Talks at GS,2017,,,TRUE,FALSE,FALSE,FALSE
2189,Nursery Rhymes Time,2017,,,TRUE,FALSE,FALSE,FALSE
2190,How To Self-Publish,2017,,,TRUE,FALSE,FALSE,FALSE
2191,Lucas el Camioncito,2016,,,TRUE,FALSE,FALSE,FALSE
2192,Bana: Heart of Darkness,2017,,,TRUE,FALSE,FALSE,FALSE
2193,Ghost Stories Of Scotland,2017,,,TRUE,FALSE,FALSE,FALSE
2194,Review: Mega Construx Dinotrux Reviews,2017,,,TRUE,FALSE,FALSE,FALSE
2195,Video Workbench: The Scale Model Show,2016,,,TRUE,FALSE,FALSE,FALSE
2196,Cut the Rope - Coloring Books,2017,,,TRUE,FALSE,FALSE,FALSE
2197,Wedding Season,2017,,,TRUE,FALSE,FALSE,FALSE
2198,Flip Flap,2017,,,TRUE,FALSE,FALSE,FALSE
2199,Yoga With AJ,2018,,,TRUE,FALSE,FALSE,FALSE
2200,Feed Famous,2018,,,TRUE,FALSE,FALSE,FALSE
2201,The Red Booth,2017,,,TRUE,FALSE,FALSE,FALSE
2202,Invisivle TOKYO,2016,,,TRUE,FALSE,FALSE,FALSE
2203,Nori - Rollercoaster Boy,2017,,,TRUE,FALSE,FALSE,FALSE
2204,Actually Me,2017,,,TRUE,FALSE,FALSE,FALSE
2205,Revival Radio TV,2017,,,TRUE,FALSE,FALSE,FALSE
2206,Nature Adventures with Terri and Todd,2018,,,TRUE,FALSE,FALSE,FALSE
2207,Finley's Factory - Super Simple,2016,,,TRUE,FALSE,FALSE,FALSE
2208,Impossible Peace,2017,,,TRUE,FALSE,FALSE,FALSE
2209,Tasty's Made By Hand,2018,,,TRUE,FALSE,FALSE,FALSE
2210,Which Die Is That Again?,2016,,,TRUE,FALSE,FALSE,FALSE
2211,Egotastic FunTime!,2017,,,TRUE,FALSE,FALSE,FALSE
2212,Socially Awkward,2017,,,TRUE,FALSE,FALSE,FALSE
2213,Awesome Hot Rods,2017,,,TRUE,FALSE,FALSE,FALSE
2214,Backline,2017,,,TRUE,FALSE,FALSE,FALSE
2215,Strange Curiosity,2016,,,TRUE,FALSE,FALSE,FALSE
2216,"Review: Cool Collectibles Dolls, Toys and Vinyl Figures Reviews",2017,,,TRUE,FALSE,FALSE,FALSE
2217,Review: Disney Toy Review,2017,,,TRUE,FALSE,FALSE,FALSE
2218,Five Minute Fairy Tales,2017,,,TRUE,FALSE,FALSE,FALSE
2219,Fish Mavericks,2017,,,TRUE,FALSE,FALSE,FALSE
2220,Pinkfing! Time Songs,2017,,,TRUE,FALSE,FALSE,FALSE
2221,My Hero Academia,2016,8.5,90,FALSE,FALSE,FALSE,TRUE
2222,This Is Us,2016,8.7,89,FALSE,FALSE,FALSE,TRUE
2223,The Handmaid's Tale,2017,8.4,89,FALSE,FALSE,FALSE,TRUE
2224,Killing Eve,2018,8.3,88,FALSE,FALSE,FALSE,TRUE
2225,Normal People,2020,8.5,86,FALSE,FALSE,FALSE,TRUE
2226,What We Do in the Shadows,2019,8.5,85,FALSE,FALSE,FALSE,TRUE
2227,Legion,2017,8.2,85,FALSE,FALSE,FALSE,TRUE
2228,Atlanta,2016,8.6,84,FALSE,FALSE,FALSE,TRUE
2229,Taboo,2017,8.4,84,FALSE,FALSE,FALSE,TRUE
2230,11.22.63,2016,8.2,83,FALSE,FALSE,FALSE,TRUE
2231,Snowfall,2017,8.1,83,FALSE,FALSE,FALSE,TRUE
2232,9/1/01,2018,7.7,82,FALSE,FALSE,FALSE,TRUE
2233,The Great,2020,8.1,82,FALSE,FALSE,FALSE,TRUE
2234,The Orville,2017,8,82,FALSE,FALSE,FALSE,TRUE
2235,Preacher,2016,8,81,FALSE,FALSE,FALSE,TRUE
2236,Zoey's Extraordinary Playlist,2020,8.2,81,FALSE,FALSE,FALSE,TRUE
2237,The Terror,2018,8,80,FALSE,FALSE,FALSE,TRUE
2238,The Good Doctor,2017,8.2,80,FALSE,FALSE,FALSE,TRUE
2239,Dirk Gently's Holistic Detective Agency,2016,8.3,80,FALSE,FALSE,FALSE,TRUE
2240,Ramy,2019,8.1,79,FALSE,FALSE,FALSE,TRUE
2241,The Act,2019,8,79,FALSE,FALSE,FALSE,TRUE
2242,Timeless,2016,7.7,78,FALSE,FALSE,FALSE,TRUE
2243,Castle Rock,2018,7.6,78,FALSE,FALSE,FALSE,TRUE
2244,Devs,2020,7.7,78,FALSE,FALSE,FALSE,TRUE
2245,Little Fires Everywhere,2020,7.7,78,FALSE,FALSE,FALSE,TRUE
2246,Mayans M.C.,2018,7.6,78,FALSE,FALSE,FALSE,TRUE
2247,Debris,2021,6.4,78,FALSE,FALSE,FALSE,TRUE
2248,New Amsterdam,2018,8.1,77,FALSE,FALSE,FALSE,TRUE
2249,Mrs. America,2020,7.9,77,FALSE,FALSE,FALSE,TRUE
2250,Marvel's Runaways,2017,7,77,FALSE,FALSE,FALSE,TRUE
2251,Mr Inbetween,2018,8.4,77,FALSE,FALSE,FALSE,TRUE
2252,Lethal Weapon,2016,7.9,77,FALSE,FALSE,FALSE,TRUE
2253,"Love, Victor",2020,8.1,77,FALSE,FALSE,FALSE,TRUE
2254,Prodigal Son,2019,7.7,77,FALSE,FALSE,FALSE,TRUE
2255,Future Man,2017,7.7,76,FALSE,FALSE,FALSE,TRUE
2256,The Exorcist,2016,8,76,FALSE,FALSE,FALSE,TRUE
2257,DAVE,2020,8.4,76,FALSE,FALSE,FALSE,TRUE
2258,Shadowhunters,2016,6.6,76,FALSE,FALSE,FALSE,TRUE
2259,Manifest,2018,7.2,76,FALSE,FALSE,FALSE,TRUE
2260,The Gifted,2017,7.3,76,FALSE,FALSE,FALSE,TRUE
2261,The Rookie,2018,8,76,FALSE,FALSE,FALSE,TRUE
2262,Young Rock,2021,6.7,75,FALSE,FALSE,FALSE,TRUE
2263,PEN15,2019,8,75,FALSE,FALSE,FALSE,TRUE
2264,Better Things,2016,7.8,75,FALSE,FALSE,FALSE,TRUE
2265,Letterkenny,2016,8.7,75,FALSE,FALSE,FALSE,TRUE
2266,Queen Sugar,2016,7.7,75,FALSE,FALSE,FALSE,TRUE
2267,The Resident,2018,7.7,75,FALSE,FALSE,FALSE,TRUE
2268,Cardinal,2017,7.7,74,FALSE,FALSE,FALSE,TRUE
2269,Marvel's Cloak &amp; Dagger,2018,6.7,74,FALSE,FALSE,FALSE,TRUE
2270,Catch-22,2019,7.8,74,FALSE,FALSE,FALSE,TRUE
2271,Looking for Alaska,2019,8.1,74,FALSE,FALSE,FALSE,TRUE
2272,Horace and Pete,2016,8.5,74,FALSE,FALSE,FALSE,TRUE
2273,Genius,2017,8.4,73,FALSE,FALSE,FALSE,TRUE
2274,Brockmire,2017,8.1,73,FALSE,FALSE,FALSE,TRUE
2275,The Looming Tower,2018,8,73,FALSE,FALSE,FALSE,TRUE
2276,Stumptown,2019,7.5,73,FALSE,FALSE,FALSE,TRUE
2277,Black Clover,2017,8.1,73,FALSE,FALSE,FALSE,TRUE
2278,Harlots,2017,7.7,73,FALSE,FALSE,FALSE,TRUE
2279,Good Behavior,2016,8.1,72,FALSE,FALSE,FALSE,TRUE
2280,The Split,2018,7.7,72,FALSE,FALSE,FALSE,TRUE
2281,A Million Little Things,2018,8,72,FALSE,FALSE,FALSE,TRUE
2282,For Life,2020,7.6,72,FALSE,FALSE,FALSE,TRUE
2283,Big Sky,2020,6.6,72,FALSE,FALSE,FALSE,TRUE
2284,Staged,2020,8.6,71,FALSE,FALSE,FALSE,TRUE
2285,S.W.A.T.,2017,7,71,FALSE,FALSE,FALSE,TRUE
2286,Breeders,2020,7.3,71,FALSE,FALSE,FALSE,TRUE
2287,High Fidelity,2020,7.7,71,FALSE,FALSE,FALSE,TRUE
2288,Solar Opposites,2020,8,71,FALSE,FALSE,FALSE,TRUE
2289,Motherland: Fort Salem,2020,7.1,71,FALSE,FALSE,FALSE,TRUE
2290,Chance,2016,7.7,71,FALSE,FALSE,FALSE,TRUE
2291,The Detour,2016,7.8,71,FALSE,FALSE,FALSE,TRUE
2292,Rascal Does Not Dream of Bunny Girl Senpai,2018,8.1,71,FALSE,FALSE,FALSE,TRUE
2293,Kaguya-sama: Love is War,2019,8.4,70,FALSE,FALSE,FALSE,TRUE
2294,Boruto: Naruto Next Generations,2017,7,70,FALSE,FALSE,FALSE,TRUE
2295,9-1-1: Lone Star,2020,6.7,70,FALSE,FALSE,FALSE,TRUE
2296,Harrow,2018,7.6,70,FALSE,FALSE,FALSE,TRUE
2297,Wu-Tang: An American Saga,2019,8.3,70,FALSE,FALSE,FALSE,TRUE
2298,SIX,2017,7.3,70,FALSE,FALSE,FALSE,TRUE
2299,A Teacher,2020,6.9,70,FALSE,FALSE,FALSE,TRUE
2300,Trust,2018,7.6,70,FALSE,FALSE,FALSE,TRUE
2301,NOS4A2,2019,6.7,70,FALSE,FALSE,FALSE,TRUE
2302,Good Trouble,2019,7.5,69,FALSE,FALSE,FALSE,TRUE
2303,Baskets,2016,7.6,69,FALSE,FALSE,FALSE,TRUE
2304,Das Boot,2018,7.4,69,FALSE,FALSE,FALSE,TRUE
2305,The Son,2017,7.5,69,FALSE,FALSE,FALSE,TRUE
2306,Pitch,2016,7.4,69,FALSE,FALSE,FALSE,TRUE
2307,Pretty Little Liars: The Perfectionists,2019,7.1,69,FALSE,FALSE,FALSE,TRUE
2308,Underground,2016,7.8,69,FALSE,FALSE,FALSE,TRUE
2309,Mary Kills People,2017,7.5,69,FALSE,FALSE,FALSE,TRUE
2310,Lodge 49,2018,7.6,69,FALSE,FALSE,FALSE,TRUE
2311,Animaniacs,2020,7.9,69,FALSE,FALSE,FALSE,TRUE
2312,Angie Tribeca,2016,7,69,FALSE,FALSE,FALSE,TRUE
2313,I Am the Night,2019,7,69,FALSE,FALSE,FALSE,TRUE
2314,Shrill,2019,7.4,68,FALSE,FALSE,FALSE,TRUE
2315,Claws,2017,7.4,68,FALSE,FALSE,FALSE,TRUE
2316,Brassic,2019,8.3,68,FALSE,FALSE,FALSE,TRUE
2317,Fosse/Verdon,2019,7.9,68,FALSE,FALSE,FALSE,TRUE
2318,Mr. Mayor,2021,6.2,68,FALSE,FALSE,FALSE,TRUE
2319,The Bold Type,2017,8,68,FALSE,FALSE,FALSE,TRUE
2320,This Way Up,2019,7.8,68,FALSE,FALSE,FALSE,TRUE
2321,The Path,2016,7.3,68,FALSE,FALSE,FALSE,TRUE
2322,American Housewife,2016,7.4,68,FALSE,FALSE,FALSE,TRUE
2323,NEXT,2020,6.7,68,FALSE,FALSE,FALSE,TRUE
2324,The Great North,2021,6.4,68,FALSE,FALSE,FALSE,TRUE
2325,Treadstone,2019,7,68,FALSE,FALSE,FALSE,TRUE
2326,Siren,2018,7,67,FALSE,FALSE,FALSE,TRUE
2327,The Purge,2018,6.5,67,FALSE,FALSE,FALSE,TRUE
2328,Transplant,2020,7.9,67,FALSE,FALSE,FALSE,TRUE
2329,Fire Force,2019,7.7,67,FALSE,FALSE,FALSE,TRUE
2330,The Long Road Home,2017,7.5,67,FALSE,FALSE,FALSE,TRUE
2331,The Mick,2017,7.8,67,FALSE,FALSE,FALSE,TRUE
2332,Station 19,2018,6.6,67,FALSE,FALSE,FALSE,TRUE
2333,The Conners,2018,5.3,67,FALSE,FALSE,FALSE,TRUE
2334,Single Parents,2018,7.1,66,FALSE,FALSE,FALSE,TRUE
2335,Dollface,2019,7.4,66,FALSE,FALSE,FALSE,TRUE
2336,Walker,2021,5.8,66,FALSE,FALSE,FALSE,TRUE
2337,Fruits Basket,2019,8.4,66,FALSE,FALSE,FALSE,TRUE
2338,Taken,2017,6.6,65,FALSE,FALSE,FALSE,TRUE
2339,Second Chance,2016,7.5,65,FALSE,FALSE,FALSE,TRUE
2340,The Hardy Boys,2020,6.9,65,FALSE,FALSE,FALSE,TRUE
2341,Reprisal,2019,7.5,65,FALSE,FALSE,FALSE,TRUE
2342,The Kids Are Alright,2018,7.9,65,FALSE,FALSE,FALSE,TRUE
2343,Hamilton's Pharmacopeia,2016,8.9,65,FALSE,FALSE,FALSE,TRUE
2344,Barkskins,2020,7.3,65,FALSE,FALSE,FALSE,TRUE
2345,The First,2018,6.7,65,FALSE,FALSE,FALSE,TRUE
2346,Dark Side of the Ring,2019,8.7,65,FALSE,FALSE,FALSE,TRUE
2347,The Guest Book,2017,7.2,65,FALSE,FALSE,FALSE,TRUE
2348,Everything's Gonna Be Okay,2020,7.3,65,FALSE,FALSE,FALSE,TRUE
2349,mixed-ish,2019,6.3,65,FALSE,FALSE,FALSE,TRUE
2350,Deutschland 86,2018,7.6,65,FALSE,FALSE,FALSE,TRUE
2351,Apple Tree Yard,2017,7.2,65,FALSE,FALSE,FALSE,TRUE
2352,While You Were Sleeping,2017,8.4,64,FALSE,FALSE,FALSE,TRUE
2353,Into the Dark,2018,6.4,63,FALSE,FALSE,FALSE,TRUE
2354,Time After Time,2017,6.7,63,FALSE,FALSE,FALSE,TRUE
2355,24: Legacy,2017,6.2,63,FALSE,FALSE,FALSE,TRUE
2356,Shut Eye,2016,7.4,63,FALSE,FALSE,FALSE,TRUE
2357,Songland,2019,8,63,FALSE,FALSE,FALSE,TRUE
2358,LEGO Masters,2020,7.3,63,FALSE,FALSE,FALSE,TRUE
2359,Ghosted,2017,6.3,63,FALSE,FALSE,FALSE,TRUE
2360,The Food That Built America,2019,8.5,62,FALSE,FALSE,FALSE,TRUE
2361,Clique,2017,7,62,FALSE,FALSE,FALSE,TRUE
2362,The Masked Singer,2019,6.2,62,FALSE,FALSE,FALSE,TRUE
2363,Mushoku Tensei: Jobless Reincarnation,2021,8.7,62,FALSE,FALSE,FALSE,TRUE
2364,The Legend of the Blue Sea,2016,8.1,62,FALSE,FALSE,FALSE,TRUE
2365,Jersey Shore: Family Vacation,2018,6.7,62,FALSE,FALSE,FALSE,TRUE
2366,Stan Against Evil,2016,7.3,62,FALSE,FALSE,FALSE,TRUE
2367,Speechless,2016,7.6,62,FALSE,FALSE,FALSE,TRUE
2368,Shots Fired,2017,6.5,62,FALSE,FALSE,FALSE,TRUE
2369,What's Wrong with Secretary Kim,2018,8.1,62,FALSE,FALSE,FALSE,TRUE
2370,Burden of Truth,2018,7.3,61,FALSE,FALSE,FALSE,TRUE
2371,grown-ish,2018,6.4,61,FALSE,FALSE,FALSE,TRUE
2372,National Treasure,2016,7.4,61,FALSE,FALSE,FALSE,TRUE
2373,Dimension 404,2017,6.6,61,FALSE,FALSE,FALSE,TRUE
2374,How Not to Summon a Demon Lord,2018,7.1,61,FALSE,FALSE,FALSE,TRUE
2375,Bad Banks,2018,8,61,FALSE,FALSE,FALSE,TRUE
2376,Holey Moley,2019,7,61,FALSE,FALSE,FALSE,TRUE
2377,Four Weddings and a Funeral,2019,7.2,61,FALSE,FALSE,FALSE,TRUE
2378,Kenan,2021,5.2,60,FALSE,FALSE,FALSE,TRUE
2379,Light as a Feather,2018,6.6,60,FALSE,FALSE,FALSE,TRUE
2380,Star,2016,6.7,60,FALSE,FALSE,FALSE,TRUE
2381,Woke,2020,6.4,60,FALSE,FALSE,FALSE,TRUE
2382,No Man's Land,2020,7.7,60,FALSE,FALSE,FALSE,TRUE
2383,The Four: Battle for Stardom,2018,4.2,60,FALSE,FALSE,FALSE,TRUE
2384,Justice League Action,2016,7.6,60,FALSE,FALSE,FALSE,TRUE
2385,Helstrom,2020,6.8,59,FALSE,FALSE,FALSE,TRUE
2386,Gordon Ramsay's 24 Hours to Hell and Back,2018,7.4,59,FALSE,FALSE,FALSE,TRUE
2387,Damien,2016,6.9,59,FALSE,FALSE,FALSE,TRUE
2388,The Secret of Skinwalker Ranch,2020,6.1,59,FALSE,FALSE,FALSE,TRUE
2389,Call Me Kat,2021,4.7,59,FALSE,FALSE,FALSE,TRUE
2390,Taste the Nation with Padma Lakshmi,2020,8.3,59,FALSE,FALSE,FALSE,TRUE
2391,Duncanville,2020,5.9,59,FALSE,FALSE,FALSE,TRUE
2392,Home Town,2016,7.9,59,FALSE,FALSE,FALSE,TRUE
2393,The Wine Show,2016,8.9,59,FALSE,FALSE,FALSE,TRUE
2394,The UnXplained,2019,7.3,59,FALSE,FALSE,FALSE,TRUE
2395,Haven't You Heard? I'm Sakamoto,2016,7.2,59,FALSE,FALSE,FALSE,TRUE
2396,Grimgar of Fantasy and Ash,2016,7.5,59,FALSE,FALSE,FALSE,TRUE
2397,Deutschland 89,2020,7.8,59,FALSE,FALSE,FALSE,TRUE
2398,Bless the Harts,2019,5.2,59,FALSE,FALSE,FALSE,TRUE
2399,Alone Together,2018,6.5,59,FALSE,FALSE,FALSE,TRUE
2400,The New York Times Presents,2020,6.8,59,FALSE,FALSE,FALSE,TRUE
2401,Midnight Sun,2016,7.5,58,FALSE,FALSE,FALSE,TRUE
2402,OK K.O.! Let's Be Heroes,2017,7.1,58,FALSE,FALSE,FALSE,TRUE
2403,Hard Sun,2018,6.6,58,FALSE,FALSE,FALSE,TRUE
2404,Making It,2018,8,58,FALSE,FALSE,FALSE,TRUE
2405,The Bisexual,2018,6.3,58,FALSE,FALSE,FALSE,TRUE
2406,Filthy Rich,2020,6.1,58,FALSE,FALSE,FALSE,TRUE
2407,Digimon Adventure:,2020,7.5,58,FALSE,FALSE,FALSE,TRUE
2408,The Most Dangerous Animal of All,2020,6.3,58,FALSE,FALSE,FALSE,TRUE
2409,The Circus,2016,7,58,FALSE,FALSE,FALSE,TRUE
2410,The Accident,2019,6.2,58,FALSE,FALSE,FALSE,TRUE
2411,Toilet-Bound Hanako-kun,2020,7.4,58,FALSE,FALSE,FALSE,TRUE
2412,Utopia Falls,2020,5.3,58,FALSE,FALSE,FALSE,TRUE
2413,Dietland,2018,6.5,57,FALSE,FALSE,FALSE,TRUE
2414,1000-lb Sisters,2020,5.3,57,FALSE,FALSE,FALSE,TRUE
2415,Arifureta: From Commonplace to World's Strongest,2019,6.9,57,FALSE,FALSE,FALSE,TRUE
2416,Black Narcissus,2020,5.8,57,FALSE,FALSE,FALSE,TRUE
2417,Devils' Line,2018,6.9,57,FALSE,FALSE,FALSE,TRUE
2418,Akudama Drive,2020,7.4,57,FALSE,FALSE,FALSE,TRUE
2419,Everyone Is Doing Great,2021,7.2,57,FALSE,FALSE,FALSE,TRUE
2420,Angels of Death,2018,6.4,57,FALSE,FALSE,FALSE,TRUE
2421,Bluff City Law,2019,6.8,57,FALSE,FALSE,FALSE,TRUE
2422,GameFace,2017,7.8,57,FALSE,FALSE,FALSE,TRUE
2423,The Sister,2020,5.7,57,FALSE,FALSE,FALSE,TRUE
2424,The Titan Games,2019,7.1,57,FALSE,FALSE,FALSE,TRUE
2425,The Hustler,2021,7.5,57,FALSE,FALSE,FALSE,TRUE
2426,Graves,2016,6.6,57,FALSE,FALSE,FALSE,TRUE
2427,Bloom,2019,6.7,57,FALSE,FALSE,FALSE,TRUE
2428,Trafficked with Mariana van Zeller,2020,8.4,57,FALSE,FALSE,FALSE,TRUE
2429,Son of Zorn,2016,6.8,57,FALSE,FALSE,FALSE,TRUE
2430,Dice,2016,7.5,57,FALSE,FALSE,FALSE,TRUE
2431,Wise Man’s Grandchild,2019,6.8,57,FALSE,FALSE,FALSE,TRUE
2432,Lincoln: Divided We Stand,2021,7.4,57,FALSE,FALSE,FALSE,TRUE
2433,Just Between Lovers,2017,8.2,56,FALSE,FALSE,FALSE,TRUE
2434,Devil May Care,2021,6.2,56,FALSE,FALSE,FALSE,TRUE
2435,Hang Ups,2018,6.4,56,FALSE,FALSE,FALSE,TRUE
2436,City So Real,2020,7.5,56,FALSE,FALSE,FALSE,TRUE
2437,Hillary,2020,6.4,56,FALSE,FALSE,FALSE,TRUE
2438,Abandoned,2016,8.5,56,FALSE,FALSE,FALSE,TRUE
2439,Kids Say the Darndest Things,2019,3.2,56,FALSE,FALSE,FALSE,TRUE
2440,Pure,2017,7.1,56,FALSE,FALSE,FALSE,TRUE
2441,Hip Hop Uncovered,2021,7.3,56,FALSE,FALSE,FALSE,TRUE
2442,OutDaughtered,2016,7,56,FALSE,FALSE,FALSE,TRUE
2443,Astra Lost in Space,2019,8.1,56,FALSE,FALSE,FALSE,TRUE
2444,Saints &amp; Sinners,2016,7.5,56,FALSE,FALSE,FALSE,TRUE
2445,Dr. Pimple Popper,2018,6.6,56,FALSE,FALSE,FALSE,TRUE
2446,"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense.",2020,7.5,55,FALSE,FALSE,FALSE,TRUE
2447,90 Day Fiancé: The Other Way,2019,6.8,55,FALSE,FALSE,FALSE,TRUE
2448,Deca-Dence,2020,7.1,55,FALSE,FALSE,FALSE,TRUE
2449,90 Day Fiancé: Before the 90 Days,2017,6.8,55,FALSE,FALSE,FALSE,TRUE
2450,An American Murder Mystery: The Staircase,2018,7.5,55,FALSE,FALSE,FALSE,TRUE
2451,Southern Gothic,2020,6.2,55,FALSE,FALSE,FALSE,TRUE
2452,Good Eats: Reloaded,2018,8.8,55,FALSE,FALSE,FALSE,TRUE
2453,ID: INVADED,2020,7.6,55,FALSE,FALSE,FALSE,TRUE
2454,Yashahime: Princess Half-Demon,2020,7.4,55,FALSE,FALSE,FALSE,TRUE
2455,Barbarians Rising,2016,7.8,55,FALSE,FALSE,FALSE,TRUE
2456,Crossing Swords,2020,6.6,55,FALSE,FALSE,FALSE,TRUE
2457,Trust Me,2017,7,55,FALSE,FALSE,FALSE,TRUE
2458,Monsterland,2020,5.5,55,FALSE,FALSE,FALSE,TRUE
2459,The Last Defense,2018,7.3,54,FALSE,FALSE,FALSE,TRUE
2460,Find Me in Paris,2018,7.3,54,FALSE,FALSE,FALSE,TRUE
2461,Castaways,2018,6.3,54,FALSE,FALSE,FALSE,TRUE
2462,90 Day Fiancé: Happily Ever After?,2016,6.3,54,FALSE,FALSE,FALSE,TRUE
2463,Baghdad Central,2020,7.3,54,FALSE,FALSE,FALSE,TRUE
2464,No Activity,2017,6.8,54,FALSE,FALSE,FALSE,TRUE
2465,A Wilderness of Error,2020,6.5,54,FALSE,FALSE,FALSE,TRUE
2466,Call Your Mother,2021,5.1,54,FALSE,FALSE,FALSE,TRUE
2467,Nurses,2020,5.6,54,FALSE,FALSE,FALSE,TRUE
2468,Kiri,2018,6.7,54,FALSE,FALSE,FALSE,TRUE
2469,The Smile Has Left Your Eyes,2018,7.5,53,FALSE,FALSE,FALSE,TRUE
2470,Card Captor Sakura: Clear Card,2018,8,53,FALSE,FALSE,FALSE,TRUE
2471,Kono Oto Tomare!: Sounds of Life,2019,7.8,53,FALSE,FALSE,FALSE,TRUE
2472,Zomboat!,2019,7,53,FALSE,FALSE,FALSE,TRUE
2473,Love Island Australia,2018,5.4,53,FALSE,FALSE,FALSE,TRUE
2474,Witches of Salem,2019,7.3,53,FALSE,FALSE,FALSE,TRUE
2475,Jeopardy! The Greatest of All Time,2020,8.7,53,FALSE,FALSE,FALSE,TRUE
2476,Still 17,2018,7.8,53,FALSE,FALSE,FALSE,TRUE
2477,The Chase,2021,6.4,53,FALSE,FALSE,FALSE,TRUE
2478,Plunderer,2020,6.3,53,FALSE,FALSE,FALSE,TRUE
2479,Freakish,2016,6.4,53,FALSE,FALSE,FALSE,TRUE
2480,To Tell the Truth,2016,6.3,53,FALSE,FALSE,FALSE,TRUE
2481,Dragon Quest: The Adventure of Dai,2020,8.2,53,FALSE,FALSE,FALSE,TRUE
2482,The Genetic Detective,2020,7.5,52,FALSE,FALSE,FALSE,TRUE
2483,Law &amp; Order True Crime,2017,7.4,52,FALSE,FALSE,FALSE,TRUE
2484,"I Love You, America",2017,5.8,52,FALSE,FALSE,FALSE,TRUE
2485,Dagashi Kashi,2016,6.2,52,FALSE,FALSE,FALSE,TRUE
2486,In My Skin,2020,7.5,52,FALSE,FALSE,FALSE,TRUE
2487,Momma Named Me Sheriff,2019,6.1,52,FALSE,FALSE,FALSE,TRUE
2488,Sherman's Showcase,2019,6.2,52,FALSE,FALSE,FALSE,TRUE
2489,The Aliens,2016,6.1,52,FALSE,FALSE,FALSE,TRUE
2490,I Am Frankie,2017,6.2,52,FALSE,FALSE,FALSE,TRUE
2491,Butterfly,2018,6.4,51,FALSE,FALSE,FALSE,TRUE
2492,Casey Anthony: An American Murder Mystery,2017,7.2,51,FALSE,FALSE,FALSE,TRUE
2493,The Menendez Murders: Erik Tells All,2017,7.4,51,FALSE,FALSE,FALSE,TRUE
2494,Marrying Millions,2019,4.9,51,FALSE,FALSE,FALSE,TRUE
2495,Jann,2019,7,51,FALSE,FALSE,FALSE,TRUE
2496,Murder in the Heartland,2017,7.6,51,FALSE,FALSE,FALSE,TRUE
2497,Stars Align,2019,7.1,51,FALSE,FALSE,FALSE,TRUE
2498,My Feet Are Killing Me,2020,6.6,51,FALSE,FALSE,FALSE,TRUE
2499,Cults and Extreme Belief,2018,7.5,51,FALSE,FALSE,FALSE,TRUE
2500,Little Big Shots,2016,7.3,51,FALSE,FALSE,FALSE,TRUE
2501,Match Game,2016,6.1,51,FALSE,FALSE,FALSE,TRUE
2502,World of Dance,2017,7.2,51,FALSE,FALSE,FALSE,TRUE
2503,"Demon Lord, Retry!",2019,6.7,50,FALSE,FALSE,FALSE,TRUE
2504,Feed the Beast,2016,6.7,50,FALSE,FALSE,FALSE,TRUE
2505,No Guns Life,2019,6.8,50,FALSE,FALSE,FALSE,TRUE
2506,D.Gray-man Hallow,2016,7.7,50,FALSE,FALSE,FALSE,TRUE
2507,A Very Brady Renovation,2019,8.1,50,FALSE,FALSE,FALSE,TRUE
2508,Below the Surface,2017,7.3,50,FALSE,FALSE,FALSE,TRUE
2509,Ellen's Game of Games,2017,5,50,FALSE,FALSE,FALSE,TRUE
2510,Cherries Wild,2021,4.4,50,FALSE,FALSE,FALSE,TRUE
